id_station;name_station;nama_propinsi;nama_kota;kecamatan;kelurahan;latt_station;long_station;elv_station;status_operasional;hp_petugas;tgl_pasang;addr_instansi;data_transport;instansi;nama_vendor
STAL342;ARG UNIPA Amban;Papua Barat;Kab Manokwari;Manokwari Barat;Amban;-0.83333;134.06868;139;operasional;82273298351;11/17/2018;Jalan Gunung Salju, Amban, Manokwari Barat, Amban, Manokwari, Kabupaten Manokwari, Papua Bar. 98314;FTP;Universitas Negeri Papua;
STG1023;ARG Kaimana;Papua Barat;Kab Kaimana;Kaimana;Kaimana Kota;-3.663693;133.764641;9;operasional;81344505786;9/18/2023;Jl. Veteran, Kaimana Kota;;SMAN 1 Kaimana;EML
150116;ARG Kuala Kampar;Riau;Kab Pelalawan;Kuala Kampar;Kuala Kampar;0.531027;103.2677;0;operasional;81365367004;9/13/2016;JL Bono Sakti No.3 Teluk Dalam.;FTP;Kantor Kec. Kuala Kampar;BMKG-LSI
150117;ARG Minas;Riau;Kab Siak;Minas;Minas Jaya;0.699143;101.438512;47;operasional;85265432432;9/13/2016;JL Hutan KM.10;FTP;UPTD Pertanian Minas;BMKG-LSI
150118;ARG Pusako;Riau;Kab Siak;Pusako;Pusaka;1.017705;102.116015;15;operasional;82283663636;9/13/2016;JL Pemda Kec Pusako;FTP;BPP Pusako;BMKG-LSI
150119;ARG Tandun;Riau;Kab Rokan Hulu;Tandun;Dayo;0.611507;100.55404;25;operasional;82173781573;9/13/2015;Jl. Bukit Sugili Km. 6 Desa Dayo;FTP;BPP Tandun;BMKG-LSI
150120;ARG Tambusai;Riau;Kab Rokan Hulu;Tambusai;Talikumain;1.056944;100.2611;83;operasional;82284133741;9/13/2016;JL Tuanku Tambusai;HTTP GET;Dinas Tanaman Pangan;BMKG-LSI
STA0133;ARG Kandis;Riau;Kab Siak;Kandis;;0.8896927;101.2369606;0;operasional;85364596017;9/13/2016;-;FTP;BPP Kandis;BMKG-MSP
STA0150;ARG Tanah Putih;Riau;Kab Rokan Hilir;Tanah Putih;Sedinginan;1.572556;101.0006;0;operasional;82387410057;9/13/2016;Rokan Hilir;FTP;BPP Pertanian;BMKG-MSP
STA0151;ARG Bantan;Riau;Kab Bengkalis;Bantan;Bengkalis;1.499444;102.1459;4;operasional;81365950011;9/13/2016;Bengkalis.;FTP;Kantor Dinas Balai Benih Pertanian;BMKG-MSP
STA0152;ARG Siak;Riau;Kab Siak;Siak;Siak;0.814548;102.021211;0;operasional;85314534360;9/13/2016;-;FTP;Dinas Tanaman Pangan;BMKG-MSP
STA0153;ARG Kuantan Tengah;Riau;Kab Kuantan Singingi;Kuantan Tengah;Kuansing;-0.540839;101.554764;56;operasional;82382255401;9/13/2016;Kuansing Kuantan tengah.;FTP;Dinas Pertanian;BMKG-MSP
STA0154;ARG Pasir Pangaraian;Riau;Kab Rokan Hulu;Rambah;Pasir Pangaraian;0.896111;100.3039;64;operasional;85265806520;9/13/2016;Rambah Rokan Hulu.;FTP;Kantor Dinas Tanaman Pangan;BMKG-MSP
STA0155;ARG XIII Koto Kampar;Riau;Kab Kampar; XIII Koto Kampar; XIII Koto Kampar;0.317775;100.735327;87;operasional;82172924848;9/13/2016;Kampar;FTP;Dinas Pertanian;BMKG-MSP
STA0174;ARG Teluk Meranti;Riau;Kab Pelalawan;Teluk Meranti;;0.149333;102.5604;;operasional;82390145354;12/20/2016;;FTP;Dinas Pertanian;
STA0201;ARG SMPK Bangkinang;Riau;Kab Kampar;Bangkinang;bangkinang;0.326326;101.039558;59;operasional;81365353914;4/25/2018;Dinas Pertanian Tk II;FTP;Dinas Pertanian Kab. Kampar;
STA0202;ARG Bukit Batu;Riau;Kab Bengkalis;Bukit Batu;;1.364224;102.154964;3;operasional;85356331765;6/25/2018;;FTP;Dinas Pertanian;BMKG-MSP
STA0205;ARG Rokan IV Koto;Riau;Kab Rokan Hilir;Rokan IV Koto;Pendalian IV Koto;0.571355;100.427113;35;operasional;81276253148;8/14/2018;;FTP;UPTD Kec Rokan IV Koto Pendalian IV Koto;MX Turbo
STA0206;ARG Tembilahan;Riau;Kab Indragri Hilir;Tembilahan Kota;Tembilahan;-0.324388;103.157754;5;operasional;85271846112;10/4/2018;Kantor PemKab. Indragiri Hilir;FTP;Dinas Pertanian;
STA0207;ARG Tebing Tinggi;Riau;Kab Kep Meranti;Tebing Tinggi;Selat Panjang Kota;1.007886;102.716065;6.8;operasional;82171747573;10/4/2018;Jalan Pertanian Raya Dinas Pertanian Pemerintah Kab. Kep. Meranti;FTP;Dinas Pertanian;
STA0208;ARG Batang Cenaku;Riau;Kab Indragiri Hulu;Batang Cenaku;Aur Cina;-0.663637;102.278824;43;operasional;81378460349;10/4/2018;Jl. Aur Cina, Batang Cinaku;FTP;Kantor Kec. Batang Cinaku;
STA0209;ARG Dumai Timur;Riau;Kota Dumai;Dumai Timur;;1.669771;101.459353;2;operasional;81277096524;10/10/2018;;FTP;Kantor Dinas Sosial;BMKG-Rekayasa
STA3259;ARG SMPK Bunga Raya;Riau;Kab Siak;Bunga Raya;;0.960321;102.072948;0;operasional;85272133133;10/9/2016;;FTP;UPTD Pertanian;BMKG-LSI
STAL041;ARG BPP Rumbai Timur;Riau;Kota Pekanbaru;Rumbai Timur;Limbungan;0.566667;101.46;10;operasional;85372983906;11/23/2018;Jl. Limbungan No.21;FTP;BPP Rumbai;
STAL042;ARG BPP Kampar Kiri;Riau;Kab Kampar;Kampar Kiri;Lipat Kain Utara;0.04721;101.204541;22;operasional;85263332608;11/8/2018;Jl. Irigasi Sungai Paku Lipat Kain Utara;FTP;BPP Kampar Kiri;
150092;ARG Pasangkayu;Sulawesi Barat;Kab Mamuju Utara;Pasang Kayu;Marta Jaya;-1.16745;119.4373;20;operasional;82189416379;10/15/2015;JL Poros Trans Sulawesi Barat.;FTP;BPP Marta Jaya;BMKG-LSI
150093;ARG Mamasa;Sulawesi Barat;Kab Mamasa;Mamasa;Tondok Bakaru;-2.918888;119.3689;1125;operasional;81340045502;10/6/2015;JL Tondok Bakaru.;FTP;BP3K Mamasa;BMKG-LSI
150357;ARG Topoyo;Sulawesi Barat;Kab Mamuju Tengah;Topoyo;Kabubu;-2.05521;119.270962;12;operasional;82188503432;9/15/2017;Kabubu, Topoyo, Kabupaten Mamuju, Sulawesi Barat ;FTP;Kantor Kecamatan;MMI-LSI
150358;ARG Campalagian;Sulawesi Barat;Kab Majene;Campalagian;Botto;-3.428908;119.156917;8;operasional;85397112281;9/16/2017;JL Poros majene No 77.;FTP;BPP Pertanian;MMI-LSI
STA0076;ARG Mamuju;Sulawesi Barat;Kab Mamuju;Simboro;;-2.686976;118.861718;5;operasional;85256565636;9/13/2016;JL Martadinata No.4;HTTP GET;Dinas Pertanian dan Peternakan Kab. Mamuju;BMKG-MSP
STA0078;ARG Polewali;Sulawesi Barat;Kab Polewali Mamasa;Wonomulyo;Wonomulyo;-3.427;119.3513;7;operasional;81355200830;9/13/2016;JL Poros Kediri;HTTP GET;BPP Wonomulyo;BMKG-MSP
STA0181;ARG Malunda;Sulawesi Barat;Kab Majene;Malunda;Malunda;-3.00216;118.857542;9;operasional;85255316235;11/1/2017;Jl. Poros majene mamuju;FTP;BPP Malunda;
STAL281;ARG Sumarorong Mamasa;Sulawesi Barat;Kab Mamasa;Sumarorong;Sumarorong;-3.144995;119.312903;898;operasional;85342800300;11/12/2018;Jl. Poros Polewali Mamasa;FTP;Balai Pelatihan Pertanian;
STAL282;ARG Pamboang Majene;Sulawesi Barat;Kab Majene;Pamboang;Lalampanua;-3.490758;118.897967;10.7;operasional;82347167569;11/9/2018;Jl. Suryodilogo no.1;FTP;Balai Pelatihan Pertanian;
14032790;ARG Maiwa;Sulawesi Selatan;Kab Enrekang;Maiwa;Maroangin;-3.766941;119.857265;47;operasional;85255777080;9/3/2013;jl. Poros Enrekang;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
14032791;ARG Minasatene;Sulawesi Selatan;Kab Pangkep;Minasatene;Minasatene;-4.831852;119.57416;0;operasional;85299034544;9/4/2013;jl.Cempaka no.3;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
14032792;ARG Selayar;Sulawesi Selatan;Kab Selayar;Bontoharu;Matalalang;-6.150729;120.453421;1;operasional;85757068411;9/3/2013;jl.Poros Bandara Arupalla KM.4;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
14103431;ARG Gowa;Sulawesi Selatan;Kab Gowa;Somba Opu;;-5.21774;119.4699;28;operasional;81347679767;9/17/2014;Jl. Poros Malino;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
150122;ARG Panaikang;Sulawesi Selatan;Kota Makasar;Panakukkang;;-5.1425978;119.4525853;5;operasional;81388469778;10/2/2015;JL Racing Center No4.;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
150124;ARG Tondon;Sulawesi Selatan;Kab Toraja Utara;Tondon;Tondon Matallo;-2.95833;119.9488889;841;operasional;81344598877;9/30/2015;JL Poros Rantepao-Palopo KM.7;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
150125;ARG Soreang;Sulawesi Selatan;Kota Pare-Pare;Bacukiki;Bukit Harapan;-4.0265801;119.6472563;149;operasional;81342915798;10/1/2015;JL Jenderal Ahmad Yani KM.6 Poros Sidrap;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
150126;ARG Pattalassang;Sulawesi Selatan;Kab Takalar;Pattalassang;Sombala Bella;-5.4252854;119.4310124;6.1;operasional;82293715716;10/2/2015;JL PITRA No.14 Pattalasang.;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
150127;ARG Wara Barat;Sulawesi Selatan;Kota Palopo;Wara Utara;Tumarundung;-2.9960701;120.186706;15;operasional;82345569411;9/30/2015;Palopo;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
150352;ARG Kappang;Sulawesi Selatan;Kab Maros;Cenrana;Kappang;-5.014245;119.751401;321;operasional;85231702312;8/16/2017;Jln Poros Cambah Km 60;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
150353;ARG Malangke;Sulawesi Selatan;Kab Luwu Utara;Malangke;Pattimang;-2.7894842;120.397318;76.2;operasional;85256068599;8/27/2017;Pattimang;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
150354;ARG Pujananting;Sulawesi Selatan;Kab Barru;Pujananting ;Mattappawalie;-4.58861;119.7013889;197;operasional;85331074365;8/17/2017;Jl. Patappa Baru;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
150355;ARG Anggeraja;Sulawesi Selatan;Kab Enrekang;Anggeraja;Bubun Lumba;-3.37817;119.794856;672;operasional;85341018519;8/18/2017;Jl. Bumi Kota;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
150356;ARG Panca Lautang;Sulawesi Selatan;Kab Sidenreng Rappang;Panca Lautang;Prilokka;-4.06167;119.8366667;25;operasional;82233991827;8/30/2017;Jl. Poros Wete,e;FTP;Stasiun Klimatologi Sulawesi Selatan;MMI-LSI
STA0017;ARG Biringere;Sulawesi Selatan;Kab Sinjai;Sinjai Utara;Bringere Sinjai;-5.1097855;120.2447404;36;operasional;81343527965;9/13/2016;Dinas Pertanian Hortikultura Biringere;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-MSP
STA0018;ARG Bulukumba;Sulawesi Selatan;Kab Bulukumba;Ujungbulu;Mario Renu;-5.5635754;120.1780888;1.1;operasional;81242105068;9/13/2016;Mario Renu Gantarang;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-Campbell
STA0019;ARG Tampo;Sulawesi Selatan;Kab Tanatoraja;Mengkendek;Tampo;-3.2094943;119.8973729;865;operasional;82344072606;9/13/2016;Tampo-Mebali;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-MSP
STA0123;ARG Bone;Sulawesi Selatan;Kab Bone;Sibulue;Sibulele;-4.6634501;120.3605333;4;operasional;85255393472;9/13/2016;-;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-MSP
STA0124;ARG Wajo;Sulawesi Selatan;Kab Wajo;Pitumpanua;Bulete;-3.74972;120.3636111;25;operasional;85355110844;9/13/2016;Bulete, Pitumpanua;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-MSP
STA3236;ARG SMPK Tiroang;Sulawesi Selatan;Kab Pinrang;Tiroang;Tiroang;-3.82861;119.7402778;20;operasional;82174065727;9/10/2016;Jl.Poros Pinrang Rappang KM12;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
STA3239;ARG SMPK Tamuku;Sulawesi Selatan;Kab Luwu Utara;Bone-Bone;;-2.64222;120.5325;73.2;operasional;81241778443;9/10/2016;;FTP;Stasiun Klimatologi Sulawesi Selatan;BMKG-LSI
14032788;ARG Bungku Tengah;Sulawesi Tengah;Kab Morowali;Bungku Tengah;Bahomoleo;-2.45696;121.9089;22;operasional;85241300453;9/3/2013;jl. Tamburu no.57;HTTP GET;BPP;BMKG-LSI
14032789;ARG Petasia;Sulawesi Tengah;Kab Morowali;Petasia;Korololama;-2.020972222;121.3375833;38;operasional;82271281766;7/1/2013;jl.Temangku;FTP;BPP Korolo;BMKG-LSI
150090;ARG Dolo Barat;Sulawesi Tengah;Kab Sigi;Dolo Barat;Mantikole;-1.081747;119.8675;94;operasional;85394096950;9/29/2015;JL Pemandian Mantikole.;HTTP GET;BPP Mantikole;BMKG-LSI
150091;ARG Kulawi;Sulawesi Tengah;Kab Sigi;Kolawi;Sungku;-1.461361;119.98975;723;operasional;81354275205;9/30/2015;JL Poros Palu Gempu.;FTP;BPP Sungku;BMKG-LSI
150210;ARG Palolo;Sulawesi Tengah;Kab Sigi;Pololo;Bahagi;-1.137259;120.083313;594;operasional;82260836126;8/2/2016;Jl Trans Palu Napu;HTTP GET;BP3K Palolo;MMI-LSI
150211;ARG Kilo;Sulawesi Tengah;Kab Poso;Poso Pesisir Utara;Kilo;-1.278256;120.59475;18;operasional;85399742279;8/3/2016;Jl Trans Sulawesi;HTTP GET;BP3K Kilo;MMI-LSI
150212;ARG Bahodopi;Sulawesi Tengah;Kab Morowali;Bahadopi;Keureang;-2.798;122.130061;17;operasional;85298137756;8/4/2016;Jl Transmigrasi;HTTP GET;BPP ;MMI-LSI
150349;ARG Tanamea;Sulawesi Tengah;Kab Donggala;Banawa selatan;Tanamea;-0.825989;119.620549;3;operasional;82349639993;10/18/2017;JL Poros Palu Mamuju;HTTP GET;BP3K Tanahmea;MMI-LSI
150350;ARG Karyamukti;Sulawesi Tengah;Kab Donggala;Dampelas;Karyamukti;0.178531;119.92119;562;operasional;85395172302;10/19/2017;JL Gajah mada;FTP;Balai Benih Karyamukti;MMI-LSI
150351;ARG Ratolindo;Sulawesi Tengah;Kab Toja Una-Una;Ratolindo;Uemalingku;-0.911277;121.584222;126;operasional;82348815454;10/21/2017;JL Bumi bhakti no7 Ampana;FTP;Dinas Tanaman Pangan dan Holtikultura;MMI-LSI
STA0096;ARG Poso;Sulawesi Tengah;Kab Poso;Pamona Selatan;Pancasila I;-2.120361;120.70172;547;operasional;82291996697;9/13/2016;JL Poros poso-Morowali;FTP;Kantor BPP Pamona Selatan;BMKG-MSP
STAL271;ARG BPBD Donggala;Sulawesi Tengah;Kab Donggala;Banawa ;Gunungbale;-0.67972222;119.7533333;62.7;operasional;85299249474;11/25/2018;BPBD Donggala;FTP;BPBD Donggala;
STAL272;ARG UPTD Ampibabo;Sulawesi Tengah;Kab Parigi Mountong;Ampibabo;Desa Lemo;-0.45305556;120.0666667;12;operasional;82238138766;12/3/2018;Jl. Trans Sulawesi;HTTP GET;UPTD Ampibabo;
STAL273;ARG Simpangraya;Sulawesi Tengah;Kab Banggai;Simpangraya;Desa Sumber Mulya;-0.93805556;122.2444444;97.4;operasional;82293827787;11/28/2018;BPP Simpangraya;FTP;BPP Simpangraya;
STG1021;ARG Tiloan;Sulawesi Tengah;Kab Buol;Tiloan;Boilan;1.078561;121.298773;11;operasional;82292859472;9/18/2023;Boilan, Kec. Tiloan, Kabupaten Buol, Sulawesi Tengah 94565;;BP3K Boilan;EML
150089;ARG Wolasi;Sulawesi Tenggara;Kab Konawe Selatan;Wolasi;Ranowila;-4.2034;122.5831;44;operasional;85241961212;9/17/2015;JL Lorong Pasar Kantor BP3K Wolasi;FTP;BP3K Wolasi;BMKG-LSI
150121;ARG Ladongi;Sulawesi Tenggara;Kab Kolaka Timur;Ladongi;Welala;-4.156305;121.952;30;operasional;81311916286;9/29/2015;Kel Welala Jl Halauoleo;FTP;BP3K;BMKG-LSI
150123;ARG Abuki;Sulawesi Tenggara;Kab Konawe Kepulauan;Abuki;Asolu;-3.730166;121.8876;0;operasional;85241976083;9/29/2015;JL Poros Padang Guning;FTP;BP3K Abuki;BMKG-LSI
150128;ARG Rumbia;Sulawesi Tenggara;Kab Bombana;Rumbia;Lameroro;-4.747083;122.0214;0;operasional;85242433071;10/2/2015;JL Tangkelari Hombes.;FTP;BP3K Rumbia;BMKG-LSI
150129;ARG Asera;Sulawesi Tenggara;Kab Konawe Utara;Asera;Wanggudu;-3.576667;122.1503;0;operasional;8114009006;9/21/2015;komplek Perkantoran Kel.Wanggudu;FTP;Kantor BP4K;BMKG-LSI
150130;ARG Molawe;Sulawesi Tenggara;Kab Konawe Utara;Molawe;Molawe;-3.612694;122.1954;7;operasional;85242732377;9/21/2015;Komplek Perkantoran Wanggudu.;FTP;BP4K;BMKG-LSI
150159;ARG Kapontori;Sulawesi Tenggara;Kab Buton;Kapontori;Watangka;-5.20872;122.8283;9;operasional;8.13342E+11;9/13/2016;JL Poros kamaru KM.51;FTP;BP3K;BMKG-LSI
150160;ARG Mawasangka;Sulawesi Tenggara;Kab Buton;Mawasangka;Mawasangka;-5.299703;122.3051;0;operasional;82396682350;9/13/2016;JL Poros Mawasangka;FTP;BP3K;BMKG-LSI
150359;ARG Wawonii Barat;Sulawesi Tenggara;Kab Konawe Kepulauan;Wawonii Barat;Lamoluo;-4.0312;122.99;10;operasional;85298612662;5/16/2017;Jl. Wawonii Barat;FTP;Dinas Pertanian;MMI-LSI
150360;ARG Saraea;Sulawesi Tenggara;Kab Buton Utara;Kauli Susu;Saraea;-4.780947;123.186897;30;operasional;81355522617;5/17/2017;Jl.Kompleks Perkantoran Bumi Saraea;FTP;BPBD;MMI-LSI
STA0095;ARG Kolaka;Sulawesi Tenggara;Kab Kolaka;Wundulako;Kowioha;-4.04966;121.5938;4;operasional;82188585064;9/13/2016;JL Bendungan.;FTP;BP3K Wundulako;BMKG-MSP
STA0217;ARG Kolono;Sulawesi Tenggara;Kab Konawe Selatan;Kolono;;-4.298614;122.69184;14;operasional;82290170518;8/25/2020;Komplek Perkantoran Kolono;HTTP GET;BPP Kolono;
STA0218;ARG Wapae;Sulawesi Tenggara;Kab Muna;Tiworo Tengah;Wapae;-4.809827;122.405637;20;operasional;85253482007;8/25/2020;Kantor BPP Tiworo Tengah Desa Wapae;HTTP GET;Kantor BPP Tiworo Tengah Desa Wapae;
STA0267;ARG Rante Angin;Sulawesi Tenggara;Kab Kolaka Utara;Rante Angin;Rante Angin;-3.65254;121.05032;40;operasional;85242113900;4/8/2021;Kantor BPP Rante Angin Kolaka Utara;;Kantor BPP Rante Angin;
STAL301;ARG Kalu-Kaluku;Sulawesi Tenggara;Kab Kolaka Utara;Kodeoha;Desa Kalu-Kaluku;-3.399722;120.897;4;operasional;81253233005;11/28/2018;BPP Desa Kalu-Kaluku;FTP;Balai Penyuluhan Pertanian;
STAL302;ARG Kontunaga;Sulawesi Tenggara;Kab Muna;Kontunaga;Desa Liabalano;-4.87361111;122.6388889;185.7;operasional;85399840289;11/28/2018;BPP Kontunaga;FTP;Balai Penyuluhan Pertanian;
STAL303;ARG Wanci;Sulawesi Tenggara;Kab Wakatobi;Wangi-wangi Selatan;Desa Tindoi Timur;-5.28083333;123.5502778;132.6;operasional;81217729817;11/28/2018;BPP Desa Tindoi Timur;FTP;Balai Penyuluhan Pertanian;
14032787;ARG Ratahan;Sulawesi Utara;Kab Minahasa Tenggara;Ratahan;Ratahan;1.0225;124.7902778;205;operasional;82192754692;6/24/2014;Desa Ratahan;HTTP GET;BP3K Ratahan ;BMKG-LSI
14103423;ARG Airmadidi;Sulawesi Utara;Kab Minahasa Utara;Airmadidi;Raprap;1.429855;124.9675;198;operasional;81340004097;6/24/2014;jl. Balai Penyuluhan kelurahan Raprap;HTTP GET;BPP Airmadidi;BMKG-LSI
150342;ARG Tondano Timur;Sulawesi Utara;Kab Minahasa;Tondano Timur;Kiniar;1.270275;124.936923;689;operasional;82191120400;10/26/2017;Desa Kinear;FTP;BPP Tondano Timur;MMI-LSI
150343;ARG Wori;Sulawesi Utara;Kab Minahasa Utara;Wori;Wori;1.596042;124.86116;9;operasional;81340699989;10/23/2017;Desa Wori, Talawaan;FTP;BPP Wori;MMI-LSI
150344; ARG Kotamobagu Barat;Sulawesi Utara;Kota Kotamobagu;Kotamobagu Barat;Mongkanai Barat;0.740167;124.282463;201;operasional;85298231223;10/24/2017;Jl. Baru Komp Terminal Bonawang;FTP;BPP Mongkonai;MMI-LSI
150345;ARG Langowan Barat;Sulawesi Utara;Kab Minahasa;Langowan Barat;Raranon;1.140924;124.823989;773;operasional;85256491228;10/25/2017;Jl. Trans sulawesi;FTP;BPP Langowan Barat;MMI-LSI
STA0014;ARG Pinolosian;Sulawesi Utara;Kab Bolaaang Mongondow Selatan;Pinolosian;Pinolosian;0.39461;124.1172;5;operasional;85289637643;9/13/2016;Pinolosian;HTTP GET;Dinas Perkebunan;BMKG-Campbell
STA0015;ARG Poigar;Sulawesi Utara;Kab Bolaaang Mongondow;Poigar;Gogaluman ;0.98788;124.2603;5;operasional;82188095095;9/13/2016;Gogaluman,Poigar;HTTP GET;BPP Poigar;BMKG-Campbell
STA0219;ARG Kopi;Sulawesi Utara;Kab Bolaaang Mongodow Utara;Bintauna;Kopi;0.87899569;123.5815597;10;operasional;85298577119;8/25/2020;Jl. Trans Sulawesi Desa Kopi;HTTP GET;BPP Bintauna;
STA0220;ARG Nuangan;Sulawesi Utara;Kab Bolaaang Mongondow Timur;Nuangan;Nuangan;0.596944444;124.5314611;8;operasional;82349226419;8/25/2020;Jl. Lingkar Selatan Desa Nuangan;HTTP GET;BPP Nuangan;
STAL261;ARG Tomohon;Sulawesi Utara;Kota Tomohon;Tomohon Selatan;Tumatangtang Satu;1.29683;124.82614;761;operasional;82189498506;11/14/2018;Desa Tumatangtang;FTP;BPP Tomohon Selatan;
STAL262;ARG Naha;Sulawesi Utara;Kab Sangihe Talaud;Tabukan Utara;Lenganeng;3.634602;125.51311;505;operasional;82188816312;11/19/2018;-;HTTP GET;BPTP Lenganeng;
STAL263;ARG Kotabunan;Sulawesi Utara;Kab Bolaaang Mongondow Timur;Kotabunan;Buyat Selatan;0.8485;124.6865;1;operasional;85256456224;11/16/2018;Ratatotok;FTP;BPP Kotabunan;
150144;ARG Ampek Nagari;Sumatera Barat;Kab Agam;Ampek Nagari;Nagari Bawan;-0.1966;99.99694;57;operasional;81267964391;9/13/2016;Jorong Puduang Nagari Bawan;FTP;UPT BP4K2P Bawan;BMKG-LSI
150145;ARG Linggosari Baganti;Sumatera Barat;Kab Pesisir Selatan;Linggosari Baganti;Air Haji;-1.906944;100.8828;11;operasional;81277456171;9/13/2016;JL Raya Padang - Tandikat;FTP;BPK Linggo Sari Baganti;BMKG-LSI
150146;ARG Sijunjung;Sumatera Barat;Kab Sijunjung;Muara Sijunjung;Nagari Sijunjung;-0.69722;100.9944;190;operasional;82268872719;9/13/2016;Jl. Sijunjung Aie Angek Km. 15;FTP;UPTB-BPK Muara Sijunjung;BMKG-LSI
150147;ARG Sungai Dareh;Sumatera Barat;Kab Dharmasraya;Pulau Punjung;Sungai Dareh;-0.982507;101.5378;108;operasional;82174398969;9/13/2016;JL Lintas Sumatera Km. 4 Sungai Dareh;FTP;UPTD Pemberdayaan Desa Sungai Dareh;BMKG-LSI
150263;ARG Sungai Limau;Sumatera Barat;Kab Padang Pariaman;Sungai Limau;Piluba;-0.534895;100.102493;5.8;operasional;82249187678;8/9/2017;Sungai Limau;FTP;BPK Sungai Limau;MMI-LSI
150264;ARG Guguak;Sumatera Barat;Kab Limapuluhkota;Guguak;Dangung Danguang;-0.153245;100.547546;529;operasional;81363314348;8/11/2017;Jl. Raya Tabek PanjangTan Malaka Km. 14;FTP;Dinas PUPR Guguak;MMI-LSI
150266;ARG Solok Selatan;Sumatera Barat;Kab Solok Selatan;Sangir;Kota Tinggi;-1.554706;101.246422;572;operasional;82268946052;8/15/2017;Jl. Raya Padang Aro - Sungai Penuh;FTP;Dinas Pertanian Solok Selatan;MMI-LSI
150267;ARG Sipora Jaya;Sumatera Barat;Kab Kep Mentawai;Sipora Jaya;Sipora Jaya;-2.064373;99.598366;72;operasional;81267824944;8/18/2017;Jl. Raya Tua Pejat Km. 7;FTP;UPT. Balai Benih Utama Sipora;MMI-LSI
STA0090;ARG Rao Pasaman;Sumatera Barat;Kab Pasaman;Rao;Rao;0.561;100.0186;260;operasional;85358996003;9/13/2016;JL Raya Rao Pasaman;FTP;UPT PU Irigasi Air Rao Pasaman;BMKG-MSP
STA0091;ARG Solok;Sumatera Barat;Kab Solok;Sukarami;Sukarami;-0.9466;100.6242;1035;operasional;81368181946;9/17/2008;Jl. Raya Solok - Padang;HTTP GET;BPTP Sukarami;BMKG-MSP
STA0260;ARG Kapur IX;Sumatera Barat;Kab Limapuluhkota;Kapur IX;Muaro Paiti;0.24139;100.55811;120;operasional;82298116906;5/28/2021;JLN. NUSANTARA I NO. 15 MUARO PAITI KEC. KAPUR IX KODE POST 26273 KABUPATEN LUMA PULUH KOTA PROPINSI SUMATERA BARAT;;BPTPHP KABUPATEN LIMA PULUH KOTA;
STA3258;ARG SMPK Tanah Datar;Sumatera Barat;Kab Tanah Datar;Rambatan;Rambatan;-0.500556;100.568278;541;operasional;81374043262;9/10/2014;KP Rambatan;FTP;Kebun Percobaan Rambatan;BMKG-LSI
STA9006;ARWS Rekayasa GAW Bukit Kototabang;Sumatera Barat;Kab Agam;Palupuh;Rimbo Panjang;-0.20094;100.3281;864.5;operasional;;5/15/2010;Desa Muaro;FTP;Stasiun GAW Bukit Kototabang;BMKG-Rekayasa
STG1015;ARG Berangin;Sumatera Barat;Kota Sawahlunto;Berangin;Kolok;-0.602222222;100.7269444;254;operasional;85263693897;9/18/2023;Jl Nagari Kolok Nan Tuo, kec Berangin, Sawahlunto;;BPP Kamang Baru;EML
STG1069;ARG X Koto;Sumatera Barat;Kab Tanah Datar;X Koto;Koto Baru;-0.3936;100.41301;1325;operasional;82350004125;7/15/2024;Pos Pendakian Gunung Marapi,Nagari Koto Baru  Kec. X Koto, Kabupaten Tanah Datar, Sumatera Barat ;;Pos Pendakian Gunung Marapi Nagari X Koto;BMKG-Campbell
150006;ARG Cinta Manis;Sumatera Selatan;Kab Ogan Ilir;Lubuk Keliat;Ketiau;-3.435298;104.6737;45;operasional;81367437430;6/20/2015;PTPN-7, Unit Usaha Cinta Manis;FTP;PTPN-7, Unit Usaha Cinta Manis;BMKG-LSI
150008;ARG Talang Ubi;Sumatera Selatan;Kab Penukal Abab Lematang Ilir;Talang Ubi;Talang Ubi Timur;-3.272737;103.8253;43;operasional;85268410434;6/18/2015;Kantor Kelurahan Talang Ubi Timur;FTP;Kantor BPP Kecamatan Talang Ubi Timur;BMKG-LSI
